MSSubClass,MSZoning,LotFrontage,LotArea,LandContour,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,BsmtFullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleType,SaleCondition,BsmtQual_NAN,GarageType_NAN,SalePrice
0.17647058823529413,0.75,0.5776838802086337,0.740404021060078,0.3333333333333333,0.5,0.3684210526315789,0.6000000000000001,1.0,0.5,0.16666666666666666,0.4444444444444445,0.5,0.5,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,0.75,0.75,0.25,1.0,0.3345521023765997,0.6666666666666666,0.0,0.2572721396250808,1.0,1.0,0.2842310426641812,0.3113311331133113,0.5,0.5,0.125,0.3333333333333333,0.3333333333333333,0.18181818181818188,1.0,0.0,0.75,0.14953271028037382,0.3333333333333333,0.5,0.3846153846153846,1.0,0.05434782608695652,0.05484460694698354,0.0,0.0,0.0,0.8181818181818182,0.75,0.6666666666666666,0.75,0.0,0.0,143000
0.0,0.75,0.5082571568285814,0.5224305501979467,0.3333333333333333,0.5,0.6842105263157894,0.6000000000000001,1.0,0.5,0.8333333333333333,0.6666666666666665,0.5,0.5,0.9,0.9,0.5,0.106875,0.6666666666666666,1.0,1.0,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.5268261150614092,1.0,1.0,0.7130750156271293,0.0,0.0,0.0,0.375,0.3333333333333333,0.6666666666666666,0.2727272727272727,1.0,0.3333333333333333,0.5,0.08411214953271028,0.3333333333333333,0.5,0.3613782051282051,1.0,0.10054347826086957,0.4277879341864717,0.0,0.0,0.0,0.8181818181818182,0.75,0.6666666666666666,0.75,0.0,0.0,213000
0.17647058823529413,0.75,0.3844819395240602,0.32846799081322864,0.0,0.5,0.15789473684210525,0.6000000000000001,1.0,0.5,0.16666666666666666,0.4444444444444445,0.375,0.5,0.4,0.30000000000000004,0.0,0.100625,0.3333333333333333,1.0,0.5,0.5,0.25,0.3333333333333333,0.08455210237659963,0.6666666666666666,0.0,0.22915319974143505,0.5,1.0,0.4080447250992472,0.1232123212321232,0.5,0.0,0.375,0.3333333333333333,0.6666666666666666,0.18181818181818188,1.0,0.3333333333333333,0.5,0.5514018691588785,0.3333333333333333,0.25,0.28205128205128205,1.0,0.0,0.0,0.6424870466321244,0.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,0.0,0.0,110000
0.2941176470588235,0.25,0.06942672338005207,0.07611801440625499,0.3333333333333333,0.5,0.05263157894736842,0.6000000000000001,1.0,0.5,1.0,0.4444444444444445,0.5,0.5,0.0,0.0,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.2016806722689076,0.25,1.0,0.13856856390785932,0.396039603960396,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3636363636363637,1.0,0.0,0.75,0.8598130841121495,0.3333333333333333,0.75,0.4110576923076923,1.0,0.0,0.0,0.24870466321243526,0.0,0.0,0.3636363636363637,0.5,0.0,0.0,0.0,0.0,98000
0.058823529411764684,0.75,0.3844816966931084,0.5826895683227731,0.3333333333333333,0.5,0.05263157894736842,0.6000000000000001,1.0,0.5,0.8333333333333333,0.4444444444444445,0.625,1.0,0.6000000000000001,0.4,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.25,0.16666666666666666,0.3752285191956125,0.6666666666666666,0.0,0.3619909502262443,1.0,1.0,0.4938697910856953,0.0,0.5,0.0,0.25,0.3333333333333333,0.3333333333333333,0.18181818181818188,1.0,0.3333333333333333,0.75,0.3364485981308411,0.3333333333333333,0.5,0.5769230769230769,1.0,0.31114130434782605,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,0.6666666666666666,0.75,0.0,0.0,120000
0.17647058823529413,0.75,0.8464879224395074,0.8846307700804408,0.0,0.5,0.631578947368421,0.6000000000000001,1.0,0.5,0.16666666666666666,0.4444444444444445,0.625,0.5,0.4,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.25,0.16666666666666666,0.06946983546617916,0.16666666666666666,0.3181818181818182,0.5164835164835164,0.5,1.0,0.7152734098848934,0.534103410341034,0.0,0.0,0.375,0.3333333333333333,1.0,0.8181818181818181,0.0,0.3333333333333333,0.75,0.128971962616822,0.0,0.0,0.0,1.0,0.16576086956521738,0.0,0.0,0.0,0.0,0.1818181818181818,0.25,0.6666666666666666,0.75,0.0,1.0,200500
0.2352941176470588,1.0,0.4288805731761245,0.41501324847940413,0.3333333333333333,0.5,0.8421052631578947,0.6000000000000001,1.0,0.5,1.0,0.6666666666666665,0.5,0.5,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.2443438914027149,1.0,1.0,0.2533825118192889,0.4383938393839384,0.0,0.5,0.375,0.3333333333333333,0.6666666666666666,0.2727272727272727,1.0,0.0,0.75,0.009345794392523364,0.6666666666666666,0.5,0.4927884615384615,1.0,0.0,0.08226691042047532,0.0,0.0,0.0,0.1818181818181818,0.0,1.0,1.0,0.0,0.0,186500
0.2352941176470588,0.75,0.3844819395240602,0.6067404188049812,0.3333333333333333,0.5,0.6842105263157894,0.6000000000000001,1.0,0.5,1.0,0.7777777777777777,0.5,0.5,1.0,1.0,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.5,0.8333333333333333,0.0,0.6666666666666666,0.0,0.3645765998707175,1.0,1.0,0.5038465473056672,0.6276127612761275,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5454545454545455,1.0,0.3333333333333333,0.75,0.05607476635514018,0.3333333333333333,0.5,0.624198717948718,1.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363637,0.5,0.6666666666666666,0.75,0.0,0.0,255900
0.17647058823529413,0.75,0.4373492848057643,0.9959563051824496,0.3333333333333333,0.5,0.10526315789473684,0.6000000000000001,1.0,0.5,0.16666666666666666,0.5555555555555556,0.75,0.5,0.2,0.2,0.25,0.0,0.3333333333333333,1.0,0.25,0.75,0.5,0.8333333333333333,0.0,0.6666666666666666,0.0,0.3758888170652877,1.0,1.0,0.5110928344005203,0.2810781078107811,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.4545454545454546,1.0,0.3333333333333333,0.75,0.4953271028037383,1.0,0.5,0.3173076923076923,0.0,0.09782608695652173,0.06581352833638025,0.0,0.3,0.0,0.5454545454545454,0.5,0.6666666666666666,0.75,0.0,0.0,185000
0.0,0.75,0.5776838802086337,0.5961188504971977,0.3333333333333333,0.5,0.6842105263157894,0.6000000000000001,1.0,0.5,0.8333333333333333,0.7777777777777777,0.5,0.5,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,1.0,0.75,0.8333333333333333,0.0,0.6666666666666666,0.0,0.39883645765998704,1.0,1.0,0.5465486432327435,0.0,0.0,0.0,0.375,0.3333333333333333,0.6666666666666666,0.3636363636363637,1.0,0.0,0.75,0.009345794392523364,0.6666666666666666,0.5,0.3878205128205128,1.0,0.0,0.05484460694698354,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.75,0.0,0.0,179900
0.0,0.75,0.3844819395240602,0.3997342328176874,0.3333333333333333,0.5,0.10526315789473684,0.6000000000000001,1.0,0.5,0.8333333333333333,0.5555555555555556,0.75,1.0,0.5,0.6000000000000001,0.5,0.10875,0.3333333333333333,0.3333333333333333,0.5,0.5,0.25,0.5,0.34323583180987205,0.6666666666666666,0.0,0.3694246929541047,0.5,1.0,0.4847999853267866,0.0,0.5,0.5,0.375,0.3333333333333333,0.3333333333333333,0.2727272727272727,1.0,0.3333333333333333,0.25,0.18691588785046728,0.6666666666666666,0.25,0.40384615384615385,1.0,0.5027173913043478,0.05484460694698354,0.0,0.0,0.0,0.3636363636363637,0.25,0.6666666666666666,0.75,0.0,0.0,148000
0.3529411764705882,0.75,0.3844816966931084,0.33837853881258617,0.0,1.0,0.2631578947368421,0.6000000000000001,1.0,0.5,0.5,0.4444444444444445,0.5,0.5,0.4,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.25,0.6666666666666666,0.17550274223034734,0.6666666666666666,0.0,0.12411118293471235,0.5,1.0,0.6047204433685454,0.0,0.0,0.0,0.375,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,0.4205607476635514,0.3333333333333333,0.5,0.4583333333333333,1.0,0.0,0.09140767824497258,0.0,0.0,0.0,0.09090909090909093,0.25,0.6666666666666666,0.75,0.0,0.0,130000
0.2352941176470588,0.75,0.6031913551832246,0.6270717472970864,0.3333333333333333,0.5,0.6842105263157894,0.6000000000000001,1.0,0.5,1.0,0.6666666666666665,0.5,0.5,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.2779573367808662,1.0,1.0,0.3305017381422206,0.47304730473047296,0.0,0.5,0.375,0.3333333333333333,0.6666666666666666,0.3636363636363637,1.0,0.0,0.75,0.018691588785046728,0.6666666666666666,0.5,0.45272435897435903,1.0,0.0,0.1279707495429616,0.0,0.0,0.0,0.6363636363636364,0.0,0.6666666666666666,0.75,0.0,0.0,196500
0.0,0.75,0.2833497820494679,0.4094763627078475,0.3333333333333333,0.5,0.7894736842105263,0.6000000000000001,1.0,0.5,0.8333333333333333,0.6666666666666665,0.5,1.0,0.5,0.6000000000000001,0.5,0.03375,0.3333333333333333,1.0,0.5,0.75,0.25,0.6666666666666666,0.4812614259597806,0.6666666666666666,0.0,0.4230769230769231,0.5,1.0,0.5954094675936097,0.0,0.5,0.0,0.25,0.3333333333333333,0.3333333333333333,0.2727272727272727,1.0,0.3333333333333333,0.5,0.14953271028037382,1.0,0.5,0.3878205128205128,1.0,0.0,0.10603290676416817,0.0,0.1875,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75,0.0,0.0,180000
0.0,1.0,0.6393796096327964,0.6267681066673907,0.3333333333333333,0.5,0.8421052631578947,0.6000000000000001,1.0,0.5,0.8333333333333333,0.6666666666666665,0.5,0.5,1.0,1.0,0.75,0.017124999999999998,0.6666666666666666,1.0,1.0,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.4615384615384615,1.0,1.0,0.6339130117513371,0.0,0.0,0.0,0.375,0.3333333333333333,0.6666666666666666,0.2727272727272727,1.0,0.0,0.5,0.009345794392523364,1.0,0.5,0.3846153846153846,1.0,0.0,0.21937842778793415,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,182000
0.2352941176470588,0.75,0.19968985790685576,0.5753890775636687,0.3333333333333333,0.5,0.6842105263157894,1.0,1.0,0.5,1.0,0.6666666666666665,0.625,0.5,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,1.0,0.17595978062157222,1.0,0.2333785617367707,0.2582417582417582,1.0,1.0,0.3070905053920208,0.4587458745874588,0.5,0.5,0.375,0.3333333333333333,0.6666666666666666,0.2727272727272727,1.0,0.3333333333333333,0.5,0.12149532710280372,0.6666666666666666,0.5,0.4407051282051282,1.0,0.21467391304347824,0.11151736745886656,0.0,0.0,0.0,0.2727272727272727,0.75,0.3333333333333333,0.75,0.0,0.0,212000
0.0,0.75,0.6566252423110017,0.6783525844701845,0.3333333333333333,0.5,1.0,0.6000000000000001,1.0,0.5,0.8333333333333333,0.7777777777777777,0.5,1.0,0.9,0.9,0.5,0.19125,1.0,1.0,1.0,1.0,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.6599870717517776,1.0,1.0,0.8479082711206938,0.0,0.0,0.5,0.375,0.3333333333333333,1.0,0.4545454545454546,1.0,0.3333333333333333,0.75,0.0,0.6666666666666666,0.75,1.113782051282051,1.0,0.0,0.16453382084095064,0.0,0.0,0.0,0.6363636363636364,0.75,1.0,1.0,0.0,0.0,253293
