MSSubClass,MSZoning,LotFrontage,LotArea,LandContour,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,BsmtFullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleType,SaleCondition,BsmtQual_NAN,GarageType_NAN,SalePrice
0.0,0.75,0.5082571568285814,0.6975604533433888,0.3333333333333333,1.0,0.6842105263157894,0.6000000000000001,1.0,0.5,0.8333333333333333,0.5555555555555556,0.5,0.5,0.9,0.9,0.5,0.134375,0.3333333333333333,1.0,1.0,0.75,1.0,1.0,0.4542961608775137,0.6666666666666666,0.0,0.4776987718164189,1.0,1.0,0.6605462222885135,0.0,0.5,0.0,0.375,0.3333333333333333,0.6666666666666666,0.3636363636363637,1.0,0.3333333333333333,0.5,0.10280373831775699,1.0,0.5,0.4070512820512821,1.0,0.1902173913043478,0.0712979890310786,0.0,0.0,0.0,0.2727272727272727,0.5,0.6666666666666666,0.75,0.0,0.0,208900
0.0,0.75,0.3844819395240602,0.5891997342541453,0.3333333333333333,0.5,0.2631578947368421,0.6000000000000001,1.0,0.5,0.8333333333333333,0.5555555555555556,0.5,1.0,0.4,0.30000000000000004,0.5,0.1325,0.3333333333333333,1.0,0.5,0.5,0.25,0.5,0.3350091407678245,0.6666666666666666,0.0,0.4049773755656109,0.5,1.0,0.5556909604787399,0.0,0.5,0.5,0.25,0.3333333333333333,0.3333333333333333,0.18181818181818188,1.0,0.3333333333333333,0.25,0.44859813084112143,0.6666666666666666,0.25,0.28205128205128205,1.0,0.0,0.3893967093235832,0.4559585492227979,0.0,0.0,0.3636363636363637,0.5,0.6666666666666666,0.75,0.0,0.0,157000
0.0,0.75,0.3844816966931084,0.2925401415667181,0.3333333333333333,0.5,0.3684210526315789,0.6000000000000001,1.0,0.5,0.8333333333333333,0.4444444444444445,1.0,0.5,0.9,0.9,0.25,0.0,0.6666666666666666,0.3333333333333333,0.5,0.5,0.25,0.6666666666666666,0.2929616087751371,0.6666666666666666,0.0,0.2637362637362637,1.0,1.0,0.29907867709603897,0.0,0.0,0.0,0.375,0.3333333333333333,0.6666666666666666,0.18181818181818188,1.0,0.3333333333333333,1.0,0.24299065420560745,0.3333333333333333,0.25,0.21153846153846154,1.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.5,0.6666666666666666,0.75,0.0,0.0,130500
0.2352941176470588,0.75,0.5300124878197654,0.6298478519164901,0.3333333333333333,0.5,0.5263157894736842,0.8,1.0,0.5,1.0,0.5555555555555556,0.625,0.5,0.4,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.25,0.16666666666666666,0.13619744058500913,0.6666666666666666,0.0,0.2349709114414997,1.0,1.0,0.3085357451382742,0.3998899889988999,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.4545454545454546,1.0,0.0,0.75,0.3831775700934579,0.3333333333333333,0.5,0.3533653846153846,1.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363637,0.75,0.6666666666666666,0.75,0.0,0.0,154000
0.0,0.25,0.2833497820494679,0.236386812684934,0.3333333333333333,0.5,0.05263157894736842,0.6000000000000001,1.0,0.5,0.8333333333333333,0.4444444444444445,0.625,1.0,0.8,0.8,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.25,0.16666666666666666,0.14076782449725778,0.6666666666666666,0.0,0.29993535875888816,0.75,0.6666666666666666,0.3760341795257518,0.0,0.0,0.0,0.375,0.3333333333333333,0.3333333333333333,0.18181818181818188,1.0,0.0,0.75,0.4766355140186915,1.0,0.25,0.23076923076923075,1.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75,0.0,0.0,112500
0.0,0.75,0.3844819395240602,0.5776492651221625,0.3333333333333333,0.5,0.631578947368421,0.6000000000000001,1.0,0.5,0.8333333333333333,0.4444444444444445,0.5,1.0,0.2,0.2,0.25,0.0,0.6666666666666666,1.0,0.5,0.5,0.25,0.3333333333333333,0.17321755027422306,0.16666666666666666,0.5210312075983717,0.5226244343891403,1.0,0.6666666666666666,0.7942998775779597,0.0,0.5,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3636363636363637,1.0,1.0,0.75,0.5046728971962616,1.0,0.25,0.24278846153846154,1.0,0.6467391304347826,0.0,0.0,0.2958333333333333,0.0,0.9090909090909092,0.75,0.0,0.75,0.0,0.0,190000
0.2352941176470588,0.75,0.4856136113367493,0.6102388107458196,0.3333333333333333,0.5,0.6842105263157894,0.6000000000000001,1.0,0.5,1.0,0.6666666666666665,0.5,0.5,0.9,0.9,0.5,0.063125,0.6666666666666666,1.0,1.0,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.27149321266968324,1.0,1.0,0.3164227600034564,0.4554455445544554,0.0,0.5,0.375,0.3333333333333333,0.6666666666666666,0.4545454545454546,1.0,0.0,0.75,0.037383177570093455,0.6666666666666666,0.5,0.4006410256410256,1.0,0.19565217391304346,0.12431444241316272,0.0,0.0,0.0,0.7272727272727273,0.25,0.6666666666666666,0.75,0.0,0.0,180000
0.17647058823529413,0.25,0.2833497820494679,0.1851228398481748,0.3333333333333333,0.5,0.05263157894736842,0.6000000000000001,1.0,0.5,0.16666666666666666,0.4444444444444445,0.75,0.5,0.2,0.2,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.25,0.3333333333333333,0.10694698354661793,1.0,0.4694708276797829,0.2992889463477699,0.5,1.0,0.3747432858987163,0.0,0.5,0.0,0.375,0.3333333333333333,0.3333333333333333,0.2727272727272727,1.0,0.0,0.75,0.3364485981308411,0.3333333333333333,0.5,0.3878205128205128,1.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.6666666666666666,0.75,0.0,0.0,130000
0.2352941176470588,0.75,0.5969236067197594,0.7439413046420533,0.3333333333333333,0.5,0.2631578947368421,0.6000000000000001,1.0,0.5,1.0,0.6666666666666665,0.625,0.5,0.4,0.30000000000000004,0.5,0.193125,0.3333333333333333,1.0,0.5,0.5,0.25,0.16666666666666666,0.203382084095064,0.6666666666666666,0.0,0.2986425339366516,1.0,1.0,0.5377567125088061,0.5176017601760176,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.4545454545454546,1.0,0.6666666666666666,0.75,0.37383177570093457,1.0,0.5,0.39022435897435903,1.0,0.14266304347826084,0.1206581352833638,0.0,0.0,0.0,0.3636363636363637,0.0,0.6666666666666666,0.75,0.0,0.0,226000
0.0,0.75,0.5776838802086337,0.7493516323047782,0.3333333333333333,0.5,0.7894736842105263,0.6000000000000001,1.0,0.5,0.8333333333333333,0.7777777777777777,0.5,1.0,0.9,0.9,0.5,0.39375,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5822669104204753,0.6666666666666666,0.0,0.5817711700064641,1.0,1.0,0.7724332277973436,0.0,0.5,0.0,0.375,0.3333333333333333,0.6666666666666666,0.3636363636363637,1.0,0.3333333333333333,0.75,0.037383177570093455,1.0,0.75,0.6129807692307692,1.0,0.3668478260869565,0.1425959780621572,0.0,0.0,0.0,0.3636363636363637,0.0,0.6666666666666666,0.75,0.0,0.0,312500
0.0,0.75,0.3844819395240602,0.6067404188049812,0.3333333333333333,0.5,0.42105263157894735,0.6000000000000001,1.0,0.5,0.8333333333333333,0.5555555555555556,0.625,0.5,0.7000000000000001,0.5,0.25,0.0,0.6666666666666666,1.0,0.5,0.75,0.25,0.6666666666666666,0.35054844606946983,0.6666666666666666,0.0,0.3904330963154493,0.5,1.0,0.5338073320703782,0.0,0.5,0.5,0.375,0.3333333333333333,0.3333333333333333,0.2727272727272727,1.0,0.3333333333333333,0.5,0.27102803738317754,0.6666666666666666,0.5,0.4375,1.0,0.2690217391304348,0.07678244972577697,0.0,0.0,0.0,0.4545454545454545,0.0,0.6666666666666666,0.75,0.0,0.0,165000
1.0,0.75,0.2833497820494679,0.3615367914977679,0.3333333333333333,0.5,0.15789473684210525,0.0,0.0,0.0,0.0,0.4444444444444445,0.625,0.5,0.4,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.25,1.0,0.3889396709323583,0.6666666666666666,0.0,0.3202973497091144,1.0,1.0,0.4651271239731307,0.0,0.5,0.0,0.25,0.6666666666666666,0.3333333333333333,0.18181818181818188,1.0,0.6666666666666666,0.5,0.6448598130841121,0.6666666666666666,0.25,0.1642628205128205,1.0,0.0,0.007312614259597806,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.75,0.0,0.0,118000
0.2352941176470588,0.75,0.5440560186071031,0.7355842280379941,0.3333333333333333,1.0,0.631578947368421,0.6000000000000001,1.0,0.5,1.0,0.6666666666666665,0.5,0.5,0.2,0.2,0.25,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5489031078610603,0.6666666666666666,0.0,0.4221073044602456,1.0,1.0,0.5804787451720164,0.5247524752475248,0.5,0.5,0.375,0.3333333333333333,0.6666666666666666,0.3636363636363637,1.0,0.0,0.5,0.1308411214953271,0.6666666666666666,0.5,0.4270833333333333,1.0,0.4021739130434783,0.08043875685557587,0.0,0.0,0.0,0.2727272727272727,1.0,0.6666666666666666,0.75,0.0,0.0,328000
0.0,0.75,0.3844819395240602,0.3399455750020435,0.3333333333333333,0.5,0.4736842105263158,0.6000000000000001,1.0,0.5,0.8333333333333333,0.5555555555555556,0.5,0.5,0.5,0.6000000000000001,0.5,0.055,0.3333333333333333,1.0,0.5,0.75,0.25,1.0,0.5484460694698354,0.6666666666666666,0.0,0.4130575307045895,0.75,1.0,0.5749556693635571,0.0,0.5,0.0,0.375,0.3333333333333333,0.6666666666666666,0.2727272727272727,1.0,0.0,0.5,0.1588785046728972,0.6666666666666666,0.5,0.3974358974358974,1.0,0.15217391304347827,0.09323583180987204,0.0,0.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75,0.0,0.0,179200
0.2941176470588235,0.25,0.3844816966931084,0.3171905629598397,0.3333333333333333,0.5,0.0,0.6000000000000001,1.0,0.5,1.0,0.5555555555555556,0.75,0.5,0.2,0.2,0.25,0.0,0.3333333333333333,1.0,1.0,0.5,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.2210730446024564,0.5,1.0,0.2666879553137411,0.3201320132013201,0.0,0.5,0.375,0.3333333333333333,0.6666666666666666,0.3636363636363637,1.0,0.0,0.75,0.24859813084112065,0.0,0.0,0.0,1.0,0.18478260869565216,0.0,0.2979274611398964,0.0,0.0,0.1818181818181818,0.25,0.6666666666666666,0.75,0.0,1.0,127000
0.2352941176470588,0.75,0.6093890714722223,0.5826895683227731,0.3333333333333333,0.5,0.5263157894736842,0.6000000000000001,1.0,0.5,1.0,0.5555555555555556,0.75,0.5,0.5,0.6000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.25,0.6666666666666666,0.4369287020109689,0.3333333333333333,0.12347354138398915,0.4919198448610213,0.5,1.0,0.6821915244290744,0.5863586358635863,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5454545454545455,1.0,0.3333333333333333,0.5,0.3177570093457944,0.6666666666666666,0.5,0.5,1.0,0.051630434782608696,0.4442413162705667,0.0,0.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75,0.0,0.0,240000
0.3529411764705882,0.75,0.3844819395240602,0.4436723271174028,0.3333333333333333,0.5,0.5789473684210527,0.6000000000000001,1.0,0.5,0.5,0.6666666666666665,0.5,0.5,0.5,0.6000000000000001,0.5,0.01375,0.3333333333333333,1.0,1.0,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.12411118293471235,0.75,1.0,0.29021438216606704,0.3685368536853685,0.0,0.5,0.375,0.3333333333333333,0.3333333333333333,0.3636363636363637,1.0,0.3333333333333333,0.5,0.1308411214953271,1.0,0.5,0.3205128205128205,1.0,0.16304347826086954,0.1316270566727605,0.0,0.0,0.0,0.3636363636363637,0.75,0.6666666666666666,0.75,0.0,0.0,168500
0.3529411764705882,0.75,0.4288805731761245,0.5650814389751009,0.3333333333333333,0.5,0.2631578947368421,0.6000000000000001,1.0,0.5,0.5,0.5555555555555556,0.875,1.0,0.9,0.9,0.5,0.039375,0.3333333333333333,0.3333333333333333,0.5,0.5,0.75,1.0,0.2317184643510055,0.6666666666666666,0.0,0.19004524886877827,1.0,1.0,0.4980908242112565,0.0,0.0,0.0,0.375,0.3333333333333333,0.3333333333333333,0.2727272727272727,1.0,0.0,0.75,0.4579439252336448,0.6666666666666666,0.25,0.21153846153846154,1.0,0.3043478260869565,0.0,0.0,0.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,145000
0.3529411764705882,0.75,0.3844819395240602,0.740404021060078,0.3333333333333333,0.5,0.5263157894736842,0.6000000000000001,1.0,0.5,0.5,0.6666666666666665,0.5,0.5,0.7000000000000001,0.5,0.5,0.140625,0.3333333333333333,1.0,0.5,0.75,0.75,1.0,0.473491773308958,0.6666666666666666,0.0,0.4434389140271493,0.5,1.0,0.6520705943952732,0.0,0.5,0.0,0.375,0.3333333333333333,0.3333333333333333,0.2727272727272727,1.0,0.6666666666666666,0.5,0.27102803738317754,0.3333333333333333,0.5,0.4711538461538462,1.0,0.3165760869565217,0.08775137111517367,0.0,0.0,0.0,0.4545454545454545,0.75,0.6666666666666666,0.75,0.0,0.0,187500
0.0,0.75,0.6678314787425765,0.8670523802387464,0.3333333333333333,0.5,0.7368421052631579,0.4,1.0,0.5,0.8333333333333333,0.6666666666666665,0.875,0.5,0.8,0.6000000000000001,0.25,0.0,0.6666666666666666,0.3333333333333333,1.0,0.75,0.75,1.0,0.6425959780621572,0.6666666666666666,0.0,0.6147382029734971,0.5,1.0,0.8054127009988501,0.0,0.5,0.0,0.375,0.3333333333333333,1.0,0.3636363636363637,1.0,0.6666666666666666,0.5,0.4766355140186915,1.0,0.5,0.4543269230769231,1.0,0.0,0.3784277879341865,0.4196891191709845,0.0,0.0,0.3636363636363637,1.0,0.6666666666666666,0.75,0.0,0.0,335000
0.17647058823529413,0.75,0.3844816966931084,0.545189262362836,0.3333333333333333,0.5,0.05263157894736842,0.6000000000000001,1.0,0.5,0.16666666666666666,0.4444444444444445,0.625,0.5,0.4,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.23755656108597284,0.75,0.6666666666666666,0.2365270601877341,0.16446644664466445,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.18181818181818188,1.0,0.0,0.5,0.6261682242990654,0.3333333333333333,0.25,0.1923076923076923,1.0,0.0,0.0712979890310786,0.0,0.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75,0.0,0.0,109000
0.17647058823529413,0.5,0.3362173701621243,0.06689488578957636,0.0,0.5,0.3157894736842105,0.6000000000000001,1.0,0.5,0.16666666666666666,0.4444444444444445,0.5,0.5,0.9,0.4,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.25,0.16666666666666666,0.08318098720292505,0.6666666666666666,0.0,0.2563025210084033,1.0,1.0,0.32209416705416993,0.3696369636963696,0.0,0.0,0.375,0.3333333333333333,0.3333333333333333,0.2727272727272727,1.0,0.0,0.75,0.3831775700934579,0.3333333333333333,0.25,0.2251602564102564,1.0,0.0,0.0,0.1450777202072539,0.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.0,0.0,0.0,159434
0.2352941176470588,0.75,0.6948948869593485,0.7225209438250149,0.3333333333333333,0.5,1.0,0.6000000000000001,1.0,0.5,1.0,0.8888888888888888,0.5,1.0,0.9,0.9,0.5,0.4825,1.0,1.0,1.0,0.75,0.75,0.8333333333333333,0.0,0.6666666666666666,0.0,0.6958629605688429,1.0,1.0,0.8557677283412377,0.3157315731573157,0.0,0.5,0.375,0.3333333333333333,1.0,0.5454545454545455,1.0,0.3333333333333333,0.75,0.009345794392523364,1.0,0.75,0.5560897435897436,1.0,0.5625,0.15356489945155394,0.0,0.0,0.0,0.1818181818181818,0.25,0.6666666666666666,0.75,0.0,0.0,380000
0.2352941176470588,0.75,0.3844819395240602,0.4993231170864378,0.3333333333333333,0.5,0.6842105263157894,0.6000000000000001,1.0,0.5,1.0,0.6666666666666665,0.5,0.5,0.9,0.9,0.5,0.358125,0.3333333333333333,1.0,1.0,0.75,0.25,1.0,0.3377513711151737,0.6666666666666666,0.0,0.3416289592760181,1.0,1.0,0.4539116322546559,0.5374037403740374,0.5,0.5,0.375,0.3333333333333333,0.6666666666666666,0.4545454545454546,1.0,0.0,0.75,0.10280373831775699,0.6666666666666666,0.5,0.516826923076923,1.0,0.7826086956521738,0.06581352833638025,0.0,0.0,0.0,0.09090909090909093,0.75,0.6666666666666666,0.75,0.0,0.0,219500
0.0,0.75,0.7156333710349128,0.4569217344728038,0.3333333333333333,0.5,0.21052631578947367,0.6000000000000001,1.0,0.5,0.8333333333333333,0.4444444444444445,0.5,0.5,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,0.25,0.5,0.22486288848263253,0.6666666666666666,0.0,0.28894634776987715,0.75,1.0,0.3537009779755871,0.0,0.0,0.0,0.375,0.3333333333333333,0.3333333333333333,0.18181818181818188,1.0,0.3333333333333333,0.0,0.3644859813084112,1.0,0.5,0.3605769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363637,0.25,0.6666666666666666,0.75,0.0,0.0,129000
0.0,0.75,0.4932646269438401,0.5892536845332099,1.0,0.5,0.10526315789473684,0.6000000000000001,1.0,0.5,0.8333333333333333,0.3333333333333333,0.5,1.0,0.5,0.6000000000000001,0.5,0.03,0.3333333333333333,1.0,0.5,0.5,0.25,0.16666666666666666,0.2376599634369287,0.6666666666666666,0.0,0.3102779573367809,0.5,0.3333333333333333,0.3963184598191787,0.0,0.5,0.0,0.375,0.3333333333333333,0.3333333333333333,0.2727272727272727,1.0,0.0,0.75,0.3925233644859813,1.0,0.25,0.3461538461538461,0.5,0.16304347826086954,0.0,0.0,0.0,0.0,0.3636363636363637,0.25,0.6666666666666666,0.75,0.0,0.0,94750
0.588235294117647,0.75,0.1455307911266568,0.17311081453771848,0.3333333333333333,0.5,0.8947368421052628,0.6000000000000001,1.0,0.75,0.8333333333333333,0.7777777777777777,0.5,0.5,1.0,1.0,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.25,1.0,0.5393053016453382,0.6666666666666666,0.0,0.515513897866839,1.0,1.0,0.7079137972429064,0.0,0.5,0.0,0.25,0.3333333333333333,0.6666666666666666,0.18181818181818188,1.0,0.3333333333333333,0.5,0.14018691588785046,0.6666666666666666,0.5,0.4871794871794872,1.0,0.3220108695652174,0.27787934186471663,0.0,0.0,0.0,0.1818181818181818,1.0,0.6666666666666666,0.75,0.0,0.0,236500
0.17647058823529413,0.25,0.2833497820494679,0.236386812684934,0.3333333333333333,0.5,0.15789473684210525,0.6000000000000001,1.0,0.5,0.16666666666666666,0.5555555555555556,0.75,0.5,0.30000000000000004,0.1,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.2786037491919845,0.5,1.0,0.3900531778174377,0.1144114411441144,0.0,0.0,0.375,0.3333333333333333,0.3333333333333333,0.18181818181818188,1.0,0.3333333333333333,0.75,0.7383177570093458,0.6666666666666666,0.25,0.16666666666666666,1.0,0.0,0.0,0.2901554404145078,0.0,0.0,0.5454545454545454,0.5,0.6666666666666666,0.75,0.0,0.0,120000
